"Código","year","Quarter","NOME","kz","kz_quintile","kz_dum","SETOR_NUM","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK","INV_AT_L1"
"EMBR3",2014,60,"Embraer",1.70143377328091,1,1,19,"ON","Veiculos e peças","Indústria de equipamentos aeroespacias","Novo Mercado","Bens industriais","Material aeronáutico e de defesa","Material de transporte",2008,148.63472366333,36274277622,7058476542.1,1044254936.1,8894971376.8,13913678295,19592000531,887824934.09,5968670192.6,13117339215,-10565738.96142,1710209883.4,23555035041,734743000,301450507,0.0937721452413129,0.0582576768700035,0.68774534786192,0.0293827478013839,24.3143747215832,0.0829613884394122,0.296433357299831,3.49946433478573,0.634878826680827,0.179972300725807,0.91575559121883,0.00908958604665639,0.0462506686335687,1.2781421919945,-161.863726677775,0.0287877527702073,5.0014917770144,1.73881679035316,0.0796087467880581,0.160216977238421,0.156782841620822
"EMBR3",2015,64,"Embraer",1.81034299820037,1,1,19,"ON","Veiculos e peças","Indústria de equipamentos aeroespacias","Novo Mercado","Bens industriais","Material aeronáutico e de defesa","Material de transporte",2008,249.816769917806,54007371164,9382886348.6,286353296.3,14257174116,21961437367,24062313676,1272131105.7,10022052469,17317376222,-10565738.96142,1307390579.9,26353311514,736493000,216142508.4,0.488861383451646,0.042963899053769,0.998465410129457,0.228170325839197,24.712386377232,0.329307576873869,0.220796143856891,5.13122219319928,0.676528313675202,0.276285377022139,1.41986056186825,0.00595856134344938,0.0306216939463958,1.15858116491159,-123.738678825384,0.0053021150655612,5.52072772881606,2.09146068195873,0.0165356051996039,0.0405687111931388,0.0937721452413129
"EMBR3",2016,68,"Embraer",2.14314207041401,1,1,19,"ON","Veiculos e peças","Indústria de equipamentos aeroespacias","Novo Mercado","Bens industriais","Material aeronáutico e de defesa","Material de transporte",2008,308.932376861572,42392895788,7829033238,652824129.71,11560657335,16508766347,23903229893,1263701042.1,4511954743.3,13987535300,2131339484.5,800419412.14,13105007864,734511000,111289423.33,-0.215053521874472,0.0354863628890626,0.519733197099406,-0.00661132529240826,24.4702466329761,-0.16560502311017,0.204257528078869,2.9915553316052,0.667414486482807,0.0835433135524945,0.480870659162702,0.00206063396405754,0.0118608943128257,0.971257819987261,0.375547592469894,0.0153993757108424,5.73312240783948,2.00674551162706,0.0466718485929397,0.0695760457343072,0.488861383451646
"EMBR3",2017,72,"Embraer",1.98618983114442,1,1,19,"ON","Veiculos e peças","Indústria de equipamentos aeroespacias","Novo Mercado","Bens industriais","Material aeronáutico e de defesa","Material de transporte",2008,346.490038553874,42769575137,7542158755.6,861987987.5,9970532950,17813606739,20269745208,1080976099.2,4553417846,14578948582,610308179.71,1147728641,15876589354,732864000,187438095.72,0.008885435684406,0.0458323039883014,0.655396126462886,-0.15200810523368,24.4790928254674,-0.036642389127637,0.248174203331949,3.54885959024204,0.655857276298241,0.107409927096533,0.581606656604668,0.00442145062836348,0.0239414101360851,1.02083616456664,1.88057227341335,0.0201542331140506,5.84785406945444,1.90577115576797,0.0591255249068002,0.110101459694429,-0.215053521874472
"EMBR3",2018,76,"Embraer",2.04657715713397,1,1,19,"ON","Veiculos e peças","Indústria de equipamentos aeroespacias","Novo Mercado","Bens industriais","Material aeronáutico e de defesa","Material de transporte",2008,165.088276545207,45687744742,7948260546.8,-698517001.81,12252099406,17495650753,19546907621,1038683114,5181822083.1,15558138273,426024112.5,107629199.4,16622208744,734336000,145806060.02,0.068230034917403,0.00795346016649396,0.695535320697287,-0.0356609113524877,24.5450959313121,0.0538442380171953,0.0451019559801004,3.94419570350631,0.656597876976823,0.121156735050594,0.687047601491089,0.00340910704754378,0.0193321388139357,1.01493210410915,0.252636403062749,-0.0152889359226319,5.10648034019899,1.91203790820043,-0.0448972100358707,-0.0926149958447051,0.008885435684406
"EMBR3",2019,80,"Embraer",2.27242307545315,1,1,19,"ON","Veiculos e peças","Indústria de equipamentos aeroespacias","Novo Mercado","Bens industriais","Material aeronáutico e de defesa","Material de transporte",2008,158.080664316813,42656396440,4061842623.1,-1318086783.6,25765154902,2307418871.9,10478184187,831822961.31,3450362273,14192863101,16385033.199,-644286451.75,14533923438,735920000,7311154.1625,-0.0663492654128172,-0.0106432003819831,0.614444287684293,-0.463946707573177,24.4764430747855,-0.488964585498482,-0.0611786465009343,3.53191413499928,0.664196938434377,0.075520520710407,0.434102814406245,0.000160024404876763,0.000919843293944799,0.998830205261943,-39.3216445719086,-0.0309000969046695,5.06310543639972,1.97793592273303,-0.0928696890979756,-0.165833363896289,0.068230034917403
"ENAT3",2013,56,"Enauta Part",0.651150754448528,0,0,12,"ON","Petróleo e Gas","Extração de petróleo e gás","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",2236,137.888738632202,4242251204.2,1512280291.4,268329293.29,326201502.05,553514136.06,678476345,135790740.98,499364496.9,3362535566.1,32499554.025,175357175.35,3550545320.6,260097630,0,0.178984709987406,0.112310968509411,0.244486060948409,-0.00723824124246923,22.168359909676,0.323082868863332,0.353561636257333,0.769656720962088,0.207370001389114,0.138780821365028,0.436890313868536,0,0,1.04431839263169,5.39567943655805,0.063251627584982,4.92644711817385,0.261622701326645,0.0797996892568838,0.234759318880986,-0.157508494174806
"ENAT3",2014,60,"Enauta Part",0.236592458006295,0,0,12,"ON","Petróleo e Gas","Extração de petróleo e gás","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",2236,148.63472366333,4159602487.4,1470961991.8,217821963.32,145087403.63,697355331.3,660108531.13,152026497.58,153723886.54,3317159752.5,44364290.489,129646935.77,2435289276.7,257852273,52469519.516,-0.0194822778807097,0.0871821217314607,0.198583887275687,-0.0270721507173548,22.1486853507404,-0.0273218528568864,0.244563433778279,0.557067852911119,0.20252962572164,0.0362363941078754,0.101650393392147,0.0123683197883362,0.0346956313683266,0.787991646211073,2.92232636521361,0.0523660527610059,5.0014917770144,0.253965077893848,0.0656652014289746,0.144035444063316,0.178984709987406
"ENAT3",2015,64,"Enauta Part",0.300156593830302,0,0,12,"ON","Petróleo e Gas","Extração de petróleo e gás","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",2236,249.816769917806,4065658326,1049473375.6,110953146.41,187227582.48,691145665.88,588102759.49,144185873.41,214138280.67,3187285077.6,-7491853.0382,-232909989.01,1781734453.8,257852273,45840042.415,-0.0225848892254896,0.0613373562961486,0.211167593783471,-0.109081716481891,22.1258415166492,-0.286539433751262,0.173450450278317,0.597142042592919,0.21604699114813,0.0514804675010783,0.145577031808933,0.0110202940194059,0.0311633085494657,0.654287076990345,31.0884353740552,0.0272903273008584,5.52072772881606,0.275586659798065,0.0348111774468404,0.0754289689526429,-0.0194822778807097
"ENAT3",2016,68,"Enauta Part",0.377165231446684,0,0,12,"ON","Petróleo e Gas","Extração de petróleo e gás","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",2236,308.932376861572,3973617066.8,1035060439.4,170498594.69,283832020.71,590163682.66,531300196.43,74876513.345,19779879.871,3099621363.4,15794464.905,135269935.04,1532558892.1,257852273,43128122.331,-0.0226387098520782,0.0603531060310256,0.21497027868298,-0.0965861189110198,22.1029426167955,-0.01373349389808,0.233807844715179,0.832794545998199,0.219949655108673,0.0048651112033953,0.0188474337042534,0.0106079062412093,0.0410950133025938,0.605633244224015,8.56438859142218,0.042907656128854,5.73312240783948,0.281968537734979,0.0550062651855576,0.162461095873464,-0.0225848892254896
"ENAT3",2017,72,"Enauta Part",0.376914846295981,0,0,12,"ON","Petróleo e Gas","Extração de petróleo e gás","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",2236,346.490038553874,4258382356.5,796350046.14,387104300.43,334533938.73,555014683.45,543463566.95,71031134.257,20380181.637,3368833734.3,22298507.53,370825068.44,3004623338.2,258034481,41893377.89,0.0716639990499448,0.11529430918615,0.223863700811101,0.0228935931169048,22.1721551965914,-0.230624593669501,0.442617085194146,0.859417081668825,0.208893553399772,0.0051288740949093,0.0196898469511731,0.0105428825137741,0.0404743300925351,0.914472124476078,16.6300398329843,0.0909040729607391,5.84785406945444,0.26405239686453,0.11490751131131,0.373991977371288,-0.0226387098520782
"ENAT3",2018,76,"Enauta Part",-3.20155350086532,0,0,12,"ON","Petróleo e Gas","Extração de petróleo e gás","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",2236,165.088276545207,4117372067.9,770974208.78,443966662.75,235588764.73,541151909.28,832346396.49,159840611.1,62684598.864,3340631393.8,44821398.858,439186855.06,2552540989.2,261472777,417628648.64,-0.0331135808847136,0.141792639387665,0.182402755080079,0.531558778008348,22.1384809491994,-0.0318651797447613,0.758218420124069,0.975375938979286,0.188649619518875,0.0147202842807946,0.0787148806832365,0.0980721348336725,0.524428485518766,0.808593833228204,9.79859768436502,0.107827676349988,5.10648034019899,0.232513133730223,0.132899027283876,0.55750189869638,0.0716639990499448
"ENAT3",2019,80,"Enauta Part",-3.41917026479651,0,0,12,"ON","Petróleo e Gas","Extração de petróleo e gás","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",2236,158.080664316813,4553625846.3,1426790152.8,215676044.85,572653356.83,1082600353.8,1112758864.7,285457327.73,51328226.06,2898372135.7,101449270.86,210429911.37,4199513898.2,262212785,500485738.86,0.105954422191071,0.1217119474062,0.402017034975961,0.336893953518028,22.2391896418583,0.850632792318399,0.650000177532528,2.14696379175809,0.363502353177316,0.012466258869381,0.0665758017265227,0.121554654426765,0.649160157577742,1.28573752136163,2.07423778984467,0.0473635850045179,5.06310543639972,0.571097717315803,0.0744128202840009,0.279744824656701,-0.0331135808847136
"ECPR3",2007,32,"Encorpar",0.659344603889221,0,0,17,"ON","Textil","Indústria de fios","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",1649,113.58053334554,154940267.95,13799589.996,-302195.03382,15306672.12211,5697812.681884,8811888.938196,508857.44405,2366869.4907,153181687.82,331439.71451,-1809270.9122,144119730.88,1900000,0,-0.0469167714979822,0.00127124136131983,0.129204773264445,0,18.8585502325456,-0.0680824504002603,0.0139563803701228,1.41848040520167,0.120586407563677,0.0145593114397301,0.159840054424435,0,0,1.06572821816263,-5.45882352956653,-0.00195039700020088,4.73251213020812,0.137121382476709,-0.00197278824982724,-0.0204079146916957,-0.142159955020704
"ECPR3",2008,36,"Encorpar",0.407532940609132,0,0,17,"ON","Textil","Indústria de fios","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",1649,174.038621902466,160109969.61,12816455.778,13394503.339,15306672.12211,5697812.681884,8811888.938196,367629.7898241,776866.46634,155855613.21,358978.58042,12148203.344,52805913.123,1900000,0,0.0333657720384756,0.0888221849033152,0.135565047627078,0,18.8913714471712,-0.0712437266820952,0.997285653618205,1.52210933876169,0.118763276962178,0.00501397394375682,0.0562963440627718,0,0,0.460998138384407,33.8410256394317,0.0836581467826562,5.15927723954065,0.134768869541404,0.0859417448183418,0.970645022271138,-0.0469167714979822
"ECPR3",2009,40,"Encorpar",0.5212323604645,0,0,17,"ON","Textil","Indústria de fios","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",1649,131.44704469045,151378893.49,12486076.191,236485.40066,15306672.12211,5697812.681884,8811888.938196,372376.26522,345904.01888,147653366.02,524150.47759,-769459.96037,52334424.943,1900000,0,-0.0545317455325698,0.00380277172847563,0.131187863286448,0,18.8352964803325,-0.0257777651421473,0.0475062432568244,1.63886843350633,0.124539027986984,0.0021604152428644,0.0269890541403622,0,0,0.484472491879053,-1.46801346801764,0.00156220854313235,4.87860406853784,0.14225537398957,0.00160162553035173,0.0184517002794125,0.0333657720384756
"ECPR3",2010,44,"Encorpar",0.0331400880568571,0,0,17,"ON","Textil","Indústria de fios","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",1649,92.7765544255574,292139593.02,15502059.89,11329517.918,15306672.12211,35143334.741,8811888.938196,1283089.9834,309941.21678,251087378.95,659874.84863,14017341.481,55409216.088,1900000,1954629.2865,0.929856839912088,0.0833181404000233,0.333269755776374,0,19.4927423042868,0.241547757106747,1.01013382494744,4.04050128249854,0.167309293098331,0.00204745331158385,0.0248229477410531,0.0129121652393973,0.156544718821186,0.36235835703332,21.2424242416606,0.0387811792331222,4.53019396159539,0.200926096222289,0.0451218136306887,0.907372159571343,-0.0545317455325698
"ECPR3",2011,48,"Encorpar",0.411607953807697,0,0,17,"ON","Textil","Indústria de fios","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",1649,133.884857654572,341180412.39,2078834.202315,72171997.243,24312362.668,32601628.221,8811888.938196,1057671.4823,177092.1092886,284266421.5,624276.51101,72139140.585,111945710.06,1900000,0,0.167867760966733,0.250666703435459,0.194817793441314,0,19.6479219639327,-0.865899485806012,4.72386697283621,3.67138246741737,0.166814942541628,0.000606190032162043,0.0114237791974238,0,0,0.494927888052313,115.556390978555,0.211536168613633,4.89698015933123,0.200213555258056,0.253888576998181,4.65563917022127,0.929856839912088
"ECPR3",2012,52,"Encorpar",0.0861791409561754,0,0,17,"ON","Textil","Indústria de fios","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",1649,117.530190149943,268675083.09,2078834.202315,-12429476.682,15306672.12211,24987564.744,8811888.938196,937236.94302,1655686.7132,237700436.93,1000803.4864,-13341582.666,105519987.39,1900000,4763055.8839,-0.212513165079125,-0.033683761791821,0.11810243320783,0,19.4090133379498,0,-5.52821371044511,19.3830930919061,0.144946075102371,0.00485281878171658,0.796449621309972,0.0139605197453581,2.29121489274894,0.542715843163117,-13.330871492056,-0.046262111614706,4.76669523802776,0.16951688177997,-0.0522905083496348,-5.97906108537106,0.167867760966733
"ENBR3",2010,44,"Energias BR",0.729040897431696,0,0,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1976,92.7765544255574,21346143173,8837635527.3,970745889.06,4208218539.1,6381429702.8,8388935627.4,596516865.06,1877058998.4,7589357274.8,858145578.08,1937495869.3,10225565210,158525000,608094669.22,0.0492543895741734,0.0770376789403594,0.520526579991941,0.0226068348662956,23.7841369126676,-0.219579735734059,0.138399417917405,0.935134296260328,0.58252076727585,0.0922654915971926,0.165756426031481,0.0298904582333535,0.0536986845616578,0.975127604232902,2.2577706146723,0.0454764067303672,4.53019396159539,1.39532872922748,0.127908840486836,0.0857231281981521,0.055506420056863
"ENBR3",2011,48,"Energias BR",0.6303476488466,0,0,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1976,133.884857654572,21376041331,8854921090.8,767772490.79,4205960511.5,6925628172.4,8451455406.1,540709511.69,1401677567.3,7205017727,825332662.63,1859524151,10293189241,158525000,765020354.5,0.00140063512915144,0.0612982866214002,0.521480090978681,0.007452647329394,23.7855365678224,0.00195590364035763,0.14805792776111,1.25956639075167,0.607069183602204,0.0656642071563042,0.158603233067276,0.0358388093015158,0.0865639177059073,1.00227996349489,2.25306017221523,0.0359174310575719,4.89698015933123,1.54497727912391,0.106560805244498,0.086875328634939,0.0492543895741734
