"Código","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"SMLS3",57,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",185.944798787435,2770644870.4,2217137.7331,106981335.36,425533346.27,422047126,256943449.83,142071.67236,315578068.3,1923064398.1,24589.327908,93700366.142,6050073412.3,122173912,0
"SMLS3",58,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",108.214881896973,2665289511.1,2262940.7911,191614040.6,371760003.13,501378614.68,457934725.81,1237755.9618,533054404.21,1792150893.3,605424.11176,156952837.51,7730131439,122300059,215731446.44
"SMLS3",59,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",160.586461385091,2110303164.9,3202301.2258,269612414.54,1046726861.6,538073334.92,752843672.38,2787336.3586,91484408.852,525502968.32,22029163.849,246784009.67,6342370580.3,122509269,213952416.36
"SMLS3",60,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",139.792752583822,2055759709.9,2094845.5667,372454884.29,929093522.93,594052029.54,1059960375,4229043.273,134017646.74,532614157.4,45132968.95,358739351.89,7400237855.9,122509269,210337186.36
"SMLS3",61,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",271.400217692057,2116699535.4,2323352.866,87924819.309,849934024.22,658849305.55,310779714.44,-200877.1646,317785147.64,607916205.61,19660694.563,107329048.05,7830840095.8,122739269,35246993.806
"SMLS3",62,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",153.037785847982,2086855837.1,2174473.5299,196494570.83,915502775.94,720547633.53,644303919.89,1009400.4965,265389552.34,450805427.64,19161312.486,219883751.74,8011665973.4,123070277,34470347.434
"SMLS3",63,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",310.614451090495,1933454928.2,2216647.1372,313913305.41,603374031.67,764832220.68,1060869771.9,2172777.2653,355512911.41,565248675.8,32126150.895,366460881.66,4506729788,123070277,323435504.82
"SMLS3",64,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",264.21462504069,1973729334.8,1926002.4026,438443483.56,1131595747.6,263811364.18,1445415616,3360133.4225,397039765.45,578322222.98,20566149.963,485853958.71,5076166764.3,123070277,344861100.98
"SMLS3",65,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",317.297541300456,2345476639.4,1767093.1816,136692164.85,1384571791,256566915.44,404917275.44,1261219.4472,574654082.79,704337932.98,57748.143188,143599997.74,5410001822.3,123234277,0
"SMLS3",66,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",329.769571940104,2049307527.2,2062481.5287,274624466.75,1254605130.2,264482324.5,795061089.49,3078398.4071,258681949.92,530220072.54,124861.29232,286536234.04,6713120766.8,123236277,380648730.47
"SMLS3",67,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",276.11435953776,2110260938.2,2002995.6352,434370329.95,1170493131.9,273140976.86,1234248606.5,6613368.09,206984828.26,666626829.44,160644.06945,466245258.81,7494723161.9,123615952,376719329.95
"SMLS3",68,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",312.548034667969,2148687302.2,1926915.7976,611386519.15,1184034002,256169404.86,1726316949.4,9472887.5582,282858526.79,708483895.4,187339.03588,670235508.91,6161669822.8,123615952,391835205.12
"SMLS3",69,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",459.82953898112,1838434837.7,1804715.1597,172662864.7,1196157255.6,208104422.08,489619001.94,3681221.3142,44690446.455,434173160,471611.61151,198098966.37,8671537894.8,123836952,572738615.63
"SMLS3",70,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",396.332616170247,1956073077.7,2145708.7689,333449975.45,1180510114.7,197278469.96,975345310.91,7370570.2343,79024238.819,578284493.07,4508523.1502,383499982.5,8241721381.2,123856840,571484789.37
"SMLS3",71,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",301.128428141276,2298748944.3,2032305.4791,698566389.17,1139280870.9,224057570.64,1452538574.9,11020464.051,223142759.28,935410502.8,3201291.9731,552354335.25,10920774348,123856953,0
"SMLS3",72,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",228.669570922852,2351504677,2985266.0426,823889017.06,1187560712.2,219708431.7,1954210827.4,14751936.95,483308723.09,944235533.17,5941286.0101,703855542.27,10182771428,123856953,0
"SMLS3",73,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",111.55797068278,2531169837.8,3186053.3067,166738582.45,1220940373.8,219594582.94,265772994.32,4389697.3479,313117402.25,1090634881,138757.89215,197930065.84,9254636191.8,124007953,2763325.7748
"SMLS3",74,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",161.417689005534,2173545648.1,2938022.7595,284164758.96,1116641842.3,235147391.1,470007630.86,8975590.9094,296968330.66,821756414.63,4185864.2621,332002906.04,6796595100,124007953,478878707.13
"SMLS3",75,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",147.530364990234,2701568615.2,2719943.6953,504449457.35,1408704434.2,254089907.79,742671454.7,13336633.363,237983019.64,1038774273.1,1358399.6258,567638099.21,5979018842.6,124007953,484976966.42
"SMLS3",76,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",239.847081502279,2751289877,3042455.1299,674312047.36,1407092690.2,285257836.6,1030972568,18123176.439,303671267.85,1058939350.1,2428534.8772,774676523.77,5647966927.5,124007953,483095726.2
"SMLS3",77,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",146.677968343099,2794778623.2,5438108.9465,145970076.23,1291830134.6,330521205.7,247442700.01,5589310.3869,708253261.14,1172427282.9,886637.01757,170424594.9,6073745035.1,124158953,16533414.641
"SMLS3",78,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",165.309499104818,2529382506.7,5405855.0176,303977978.58,1150824112.6,345113747.05,529585868.56,11425524.292,14702945.179,1033444647,1918041.8899,347607814.3,5325861054.3,124158953,449661328.55
"SMLS3",79,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",142.856068929036,2679464175.7,5216619.8581,455538960.7,1158198606.4,337637851.07,812757727.01,18705875.894,21371740.797,1183627718.2,2738190.6227,549069358.84,4806135964,124158953,448494843.08
"SMLS3",80,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",177.479120890299,2887408407.4,4774672.1461,627338868.08,1322828423.5,358064375.7,1052153560.7,26895317.797,288127941,1206515608.2,4277185.3418,766593132.15,4880497783.7,124158953,439705263.52
"SOND6",36,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",275.073237101237,150483820.91,2056302.9453,17429790.766,35316128.65,12569773.062,130274247.29,937026.14068,52733033.005,102423032.19,4000310.0269,13915482.509,163711406.48,2458000,10242855.494
"SOND6",37,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",190.301231384277,147404623.07,2140331.1294,3689661.7346,31093901.429,11447225.539,35056332.637,216397.11504,45672520.516,104863496.1,240037.13601,4682542.6154,172602984.67,2458000,1420219.7214
"SOND6",38,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",143.819834391276,148021164.86,2798168.9829,5736336.1574,33750333.262,10623708.922,69440897.871,527685.49133,38398991.161,103647122.67,3489185.6978,8728348.7902,128500056.44,2458000,2241765.9138
"SOND6",39,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",121.829462687174,149420158.25,2689652.028,10774660.412,28819229.091,10551711.802,105228176.62,834719.5949,34009472.726,110049217.36,3558259.8116,15543977.071,131837495.83,2458000,3818663.7878
"SOND6",40,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",69.8376502990723,147222750.81,2731935.8226,18971776.546,31771990.061,6736304.2861,136704444.93,1141836.2256,38197686.656,108661511.97,-2147781.5866,17579336.388,128812423.26,2458000,7844608.9996
"SOND6",41,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",155.513127644857,146663078.05,2700901.0707,2968916.2218,26514479.525,10319447.881,33896135.525,323347.31128,34731305.318,109829150.64,63977.810254,4193140.2666,139021389.95,2458000,1698005.6667
"SOND6",42,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",72.8249766031901,145734731.05,2658686.8716,7174859.4197,24354461.967,8929626.9943,69047108.116,652259.94725,37740342.617,112450642.08,234539.66607,7880190.3863,134491207.25,2458000,4737016.4673
"SOND6",43,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",79.8063354492188,146338041,7077823.2314,9457539.0086,23676213.019,8576856.7918,103375398.46,999923.5227,37365114.941,114079860.84,468447.98764,12566330.199,126177453.15,2458000,6583823.5353
"SOND6",44,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",62.9617780049642,138168795.01,6712060.329,9194922.7645,22049151.508,9443209.008,137295627.28,1434727.8906,6355461.2946,106636442.07,6760384.4972,19071382.936,123650818.16,2458000,4867410.1839
"SOND6",45,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",104.128897984823,133655090.24,6316347.7807,-252133.3778,20988883.702,9109334.94,28471551.688,447333.41223,2127680.3753,103556871.59,230986.70741,375760.06628,141061040.42,2458000,6506.6678143
"SOND6",46,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",119.138819376628,134270171.25,6474871.9896,3898399.1414,18978626.273,9187708.5937,63795777.883,880749.43565,5167384.2117,106103836.38,332085.85279,2945457.1291,209220126.45,2458000,2457756.1665
"SOND6",47,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",173.214795430501,146208974.4,6262289.1451,8940231.2967,22253746.901,10513343.728,100845872.52,1287380.6075,8681485.256,113441883.76,438122.13031,6200380.5833,178337942.57,2458000,4092314.6809
"SOND6",48,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",139.056917826335,145780299.84,6120726.093,9822576.2811,29438001.39,9285917.526,140430922.92,1672560.3766,9921146.2565,107037605.69,6147324.3403,8993336.8053,177859172.37,2458000,5515224.8154
"SOND6",50,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",132.94278717041,144404736.35,5922250.2184,2192746.4015,32244381.708,9014114.3912,82853396.806,827249.5141,2195804.6252,103127890.9,340991.94389,3171377.9894,179240377.45,2458000,3639286.2173
"SOND6",51,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",108.598284403483,145183102.15,5800328.1093,-18093.043232,37687809.052,8458497.7108,122342142.82,1246912.2294,3425616.1852,99069965.968,401062.4583,-586516.15143,180340509.8,2458000,3588453.5743
"SOND6",52,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",94.3881505330404,327868839.68,5491853.6961,152840579.71,102361352.75,11708070.329,173393269.33,1629077.4625,6934666.4033,213780198.8,5747598.1616,147694646.28,209041413.96,2458000,5608638.741
"SOND6",53,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",146.67965443929,293332198.69,5369829.6012,-8796485.6497,81275409.036,11254455.18,58810002.559,397335.48764,4560657.3308,200784932.91,239271.37029,15061045.162,192136065.26,2458000,0
"SOND6",54,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",135.706354777018,196415293.35,5232448.0377,-2141133.2151,61102553.297,14592381.791,117793856.23,793967.7384,4656319.8232,120684529.39,358288.69061,23738775.485,139726167.19,2457000,84051660.509
"SOND6",55,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",158.755968729655,209796523.27,4950899.9836,6893658.205,67047947.591,14760119.83,181415731.24,1186449.8522,16331133.26,127952848.1,485689.55535,37416611.786,144056798.08,2457000,83532906.282
"SOND6",56,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",110.412976582845,177829117.89,4913177.7258,18270879.668,37837051.645,7697777.0335,234868040.55,1554909.0871,16976983.147,132259394.48,5425432.3353,42768374.63,154548868.36,2457000,86745502.643
"SOND6",57,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",185.944798787435,175488568.99,4723883.106,3166559.0051,35176399.647,8014754.8244,52237294.994,400259.6154,11817904.207,132265994.81,125678.78708,2938424.6851,139485694.71,2431000,0
"SOND6",58,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",108.214881896973,139477606.87,4551443.9335,9443270.7565,39370057.294,4605259.4101,103427964.47,770906.7023,8860718.2223,95470000.877,367290.6278,6065004.2129,146164704.54,2431000,40361607.451
"SOND6",59,"Sondotecnica","PNB","Outros","Consultoria administrativa, científica e técnica","Tradicional","Bens industriais","Engenharia consultiva","Construção e engenharia","01088",160.586461385091,138442153.45,4283077.8895,5413223.3637,40902726.698,5331831.5409,153987991.61,1104793.9229,15681935.961,92175572.2,772555.17072,2609875.499,148185367.53,2431000,40028765.322
