"Código","year","Quarter","NOME","kz","kz_quintile","kz_dum","SETOR_NUM","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK"
"CMIG4",2011,48,"Cemig",0.0601375519100619,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,133.884857654572,58450033414,13552262317,3779219795.8,19040192637,21033662432,24742983599,1603478469.9,4478659824.6,18376178345,3208665486,6903285644.7,32721452256,682123662,3184936720.2,0.0453225928519573,0.0962643779480468,0.716682329154445,0.154336070108205,24.7914380965324,-0.0116197692265181,0.392565641779452,2.92262687915926,0.68560876236217,0.0800965205133897,0.326633201708419,0.0569595279244347,0.232280664060158,1.24542798477792,2.15145071208585,0.064657273487457,4.89698015933123,2.18075022546262,0.205658637223027,0.275622331279032
"CMIG4",2012,52,"Cemig",0.586538402495435,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,117.530190149943,60274330166,13024531965,6314796515.6,21150469394,21319223784,27289819293,1479113638.4,3674752311.2,17804636988,2894369509.9,6035276684.6,28100872360,852655000,2583438936.6,0.0312112182909898,0.133343125722375,0.726598270307021,0.10293163246905,24.8221721479863,-0.0389403879334606,0.575100302199973,3.13377148291514,0.704606638697358,0.0628699779377683,0.271154160482149,0.0441991011074634,0.190627872761829,1.17082289166289,2.08517836577422,0.104767593405162,4.76669523802776,2.38531643226558,0.354671455523416,0.465958846419221
"CMIG4",2013,56,"Cemig",-2.21289486114623,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,137.888738632202,41614255224,8119940433.8,4332327059.7,8265362119.7,15708411825,20416598376,1149666838.4,3073286185.4,17640481279,1666541509.9,6089089587.1,24717748512,1258305013.3,6421119904.6,-0.309585770436748,0.0909507228533636,0.397744344543928,-0.251860257600277,24.4517086191683,-0.376565664269534,0.420897573350921,1.84066298958943,0.576095230248084,0.0509883092343945,0.235961353057342,0.106531584621774,0.493001969042348,1.17006833823181,3.65372812553908,0.10410680273815,4.92644711817385,1.35902040117462,0.245590071562129,0.332628233501364
"CMIG4",2014,60,"Cemig",-2.56774820285824,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,148.63472366333,45910833512,7271776944.5,4114448530.7,13279139472,17828793809,25630806730,1050594565.8,1163699173.8,14797599496,2221653901.5,7320020044.3,22052305798,1258281000,5138568288.6,0.103247751638771,0.124117158139627,0.747530698640481,0.255390651173771,24.5499669503902,-0.104454397937384,0.636093717510541,3.83105436974764,0.677651067293265,0.0279639553209849,0.143313757445313,0.12348096249567,0.632833249269938,1.15790185044463,3.29485165954865,0.0896182494622883,5.0014917770144,2.10222835733653,0.278048377496106,0.506709201162761
"CMIG4",2015,64,"Cemig",1.46236403600467,2,1,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,249.816769917806,48425139433,4670197886.3,2925745803.6,15495811744,17535915270,25236215104,989467437.41,1095903663.7,15388697565,2612659594,4855485243.6,9296605802.6,1258281000,943898813.18,0.0547649809133354,0.0852786355966867,0.719475655029576,-0.0153952089825617,24.6032849255952,-0.357763869554291,0.538412175028453,4.54245602775034,0.682185819335543,0.0238702628523082,0.150706446589906,0.0205593917813164,0.129803048193594,0.874098315713981,1.85844541506696,0.0604179118089686,5.52072772881606,2.1464927018338,0.190123029661347,0.402342622158245
"CMIG4",2016,68,"Cemig",1.76621934122782,1,1,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,308.932376861572,46874739127,4209637489.3,372820292.98,12765214997,19686234886,20933638547,930328997.5,1109684937.2,14418728429,2763802760.3,2012911105.7,10897864717,1258281000,752250977.66,-0.0320164345245738,0.0269105944915865,0.670136426305992,-0.170492149447483,24.5707447559308,-0.0986168912351769,0.279035133458216,6.94862416391309,0.692368816414158,0.0229154722153219,0.237609832434564,0.0155343069006708,0.161074754426729,0.92479052486141,0.728312141015991,0.00795354384735667,5.73312240783948,2.25064575165528,0.0258566693183677,0.0798296564849353
"CMIG4",2017,72,"Cemig",1.75266209033116,1,1,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,346.490038553874,45753414621,2992100958.7,1084221330.3,9382881813.1,20848301899,23517841395,920458474.06,1115961987.4,15517735679,1950024305.9,2862223471.7,9158018921.9,1258841654.2,584522890.1,-0.0239217225926728,0.0427667405023551,0.644935508445032,0.123447380740714,24.5465322624074,-0.289225980549327,0.476211980118352,7.18142210319563,0.660806508972563,0.0238073215591978,0.265096932986875,0.012469891054035,0.138853497857175,0.860901923064799,1.46778861321884,0.0236970582257343,5.84785406945444,1.94816978053129,0.069869815592185,0.257556935260069
"CMIG4",2018,76,"Cemig",2.1202353127978,1,1,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,165.088276545207,62493190431,2778913156.1,1775042870.2,24424821430,21426403593,23247757768,886522770.63,930072477.53,15221379000,2322206604,2605921287.3,21697106550,1458191000,531192410.49,0.365869431793551,0.0581719564075637,1.00213777272823,-0.0114842013968774,24.8583234346489,-0.071250203633712,0.889530693505205,15.3240902148306,0.750765842663797,0.0203279358542808,0.31084261205347,0.0116098965484904,0.177531579923958,1.08089107160534,1.12217460875845,0.0284037806032621,5.10648034019899,3.01229113492279,0.116615115503004,0.593242973649932
"CMIG4",2019,80,"Cemig",1.93274616214012,1,1,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",245,158.080664316813,49975954826,2452524862,3130461241.2,7920201131.4,26149323822,25415175438,959172576.36,536281766.24,15902175709,1848381691.6,3112429596.7,21006714730,1458191000,701823753.56,-0.200297592724451,0.0654412711105772,0.545171797413942,0.0932312566067511,24.6348078232234,-0.117451779082604,1.47166665089293,12.2600178701569,0.681776375464339,0.00858144323471722,0.192982556890202,0.0112304036442962,0.252553323596826,1.10205477564476,1.68386735858967,0.0626393483045846,5.06310543639972,2.1424442527143,0.196857417405361,1.12650560321697
"CESP6",2006,28,"Cesp",1.72598669979269,1,1,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,96.7511024475098,40069033761,35539175733,-241055947.2,4830248786.5,14575032951,4195974207.6,978880821.29,669152491.72,20663752022,2106983552.5,1518993589.1,15365430020,327502671000,0,-0.0204734479123115,0.0180368475884075,0.47438101018359,0.0857149377948708,24.4138696475278,-0.044124291208437,0.0198448292606276,0.521932122863194,0.484296223711638,0.0163580843237938,0.0179977897382287,0,0,0.867770157995251,0.720932817580691,-0.00601601597477563,4.57214172665127,0.93909768743062,-0.0116656426646698,-0.00648353597504134
"CESP6",2007,32,"Cesp",1.73871674910954,1,1,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,113.58053334554,38306238588,33769871957,348189117.97,3810115929,14365930784,4253553022.3,933989316.92,1325185662.3,20130191875,887732030.65,1493935268.5,25835373777,327503000,0,-0.0439939526247265,0.0319992351834041,0.453618293403699,0.0137223948125587,24.3688786072834,-0.0497846035961129,0.0360778889336882,0.511436923848591,0.474493121303064,0.0330725634714414,0.0372880246929727,0,0,1.14893610315964,1.68286737091838,0.00908961910134073,4.73251213020812,0.902924662907616,0.0172968603643774,0.00979733240258265
"CESP6",2008,36,"Cesp",1.8036643938378,1,1,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,174.038621902466,31408201300,26929873555,-2539196269.088,3325645682.9,13530979631,4564906015.4,885119678.87,758100170.71,14551575985,2793471903.4,-821540511.5974,8207989494.5,327503000,120579984.7,-0.180076080092106,-0.0431803447999242,0.440049086917675,0.0731983335972719,24.1703348836551,-0.202547359691193,-0.0489808368928427,0.499161659107383,0.536695022853485,0.0197905145128889,0.0224490093322032,0.00314778973725114,0.00357063790036093,0.798027705215962,-0.294092992522131,-0.0808450074817879,5.15927723954065,1.15840547658041,-0.174496306908987,-0.0751911725434204
"CESP6",2009,40,"Cesp",1.4319010206936,2,1,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,131.44704469045,28793223484,24908947248,1346048428.3,2842067426.6,10910285726,4681717360.3,854880604.87,404949481.94,15040870330,-9669429.1809,1725789272.5,13043476862,327503000,194129806.51,-0.0832578023498595,0.0700749785747839,0.437858666952698,0.025588992304755,24.0834059007075,-0.0750440325266503,0.0817281606864938,0.510672771058988,0.47762464528887,0.0128931127915307,0.015037184675708,0.00618086354757284,0.00720871585651974,0.930629737566205,-36.3324647816422,0.0467487924388869,4.87860406853784,0.914332272725604,0.0894927220810632,0.0499834663371482
"CESP6",2013,56,"Cesp",0.411175122704316,0,0,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,137.888738632202,21180894816,15460791855,-272661822.73,1746309462.7,6429479285.7,5449303120.9,951843041.24,19536860.406,13005106067,772103088.03,237630307.23,9864372633.5,327503000,642469172.9,-0.151683714745914,0.0272018955434081,0.327448618215396,0.0990491629845311,23.7763654243859,-0.311101846802607,0.0302627893516709,0.364294780146291,0.3859982696508,0.000782471042376643,0.000870518611154841,0.0257315409419383,0.0286269830709823,0.851718567067927,0.307770181098883,-0.0128730077316673,4.92644711817385,0.628659905292566,-0.0209657515536817,-0.0121491983003048
"CESP6",2014,60,"Cesp",-1.04177655773185,0,0,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,148.63472366333,19266658028,11155231039,734755604.81,2889013720.2,5058556206.6,6369829839.3,842790345.49,7602833.3779,11319088101,513280451.19,1331170074.5,10869942186,327503000,1365327731.7,-0.0903756335428279,0.0744796650001928,0.375223520811615,0.168925585157753,23.6816418755828,-0.27848255486394,0.102035262171247,0.51404675784635,0.41250381437883,0.000425409527198962,0.000491749287436481,0.0644603423774445,0.0883090429329113,0.976687917824292,2.59345562725755,0.0381361211551162,5.0014917770144,0.702138710811683,0.0649129680990014,0.0475238016073789
"CESP6",2015,64,"Cesp",-2.42108019533025,0,0,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,249.816769917806,14207098054,8604912938.7,-72722295.027,1183127275.3,4358865820.4,3497599029,545657222.23,4217056.3376,8665104958.4,620707313.39,532763080.61,4784966275.8,327503000,1872548428.3,-0.262607036811833,0.02454680653571,0.287646829442132,-0.450911701373743,23.3770075396215,-0.228620822946991,0.0423957984867874,0.496806661944028,0.390086214270947,0.000425409527198962,0.000378033975527416,0.0971911384724143,0.167862809990519,0.726887315921104,0.858316100224933,-0.00511872971880595,5.52072772881606,0.639575991555366,-0.00839254635415611,-0.00651912047117216
"CESP6",2016,68,"Cesp",0.775386678898592,0,0,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,308.932376861572,12730634219,7783183124.1,340215494.95,950511433.28,3794197565.7,1860666915.9,338487069.32,1647022.3571,7985925220.1,-10565738.96142,314716198.91,4854275863,327503000,201980473.62,-0.103924378461251,0.047772075739205,0.333967498566263,-0.468015944517235,23.2672770690917,-0.0954954245852189,0.0788738444078362,0.55139535202512,0.372700127686402,0.000425409527198962,0.000191404883330386,0.0142168705285407,0.0234726922932139,0.754006807269183,-29.7864825223453,0.0267241591500792,5.73312240783948,0.594133912879363,0.0426018883940588,0.039537354691865
"CESP6",2017,72,"Cesp",0.807911877078455,0,0,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,346.490038553874,12057546955,7140590646.2,-182547502.04,802761435.73,3548374306.6,1599451602.9,341337442.36,10460346.216,7706411212.9,144709579.91,-127650452.58,4491036415.9,327503000,167703494.12,-0.0528714636224048,0.0124730581044432,0.341784679967954,-0.140388003230364,23.2129566041565,-0.0825616547438367,0.0204016708573026,0.559043218301913,0.360864092711883,0.000821667329062705,0.00134396763499119,0.0131732238343404,0.0215469032972794,0.733330933002367,-0.882114733933927,-0.0151396882567645,5.84785406945444,0.564612453465564,-0.0236877447876682,-0.023454093155634
"CESP6",2018,76,"Cesp",1.12078442130626,2,0,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,165.088276545207,10781713417,6636829787.4,307412213.88,923384087.84,2443189613,1706144939,330290140.04,177092.1092886,7415139716.7,155672635.51,310479726.98,7343503330.3,327503000,26700310.582,-0.105812031482153,0.0528882330958337,0.279208840189833,0.0667061984911278,23.1011173338601,-0.070548906072369,0.089306667405639,0.471469920017273,0.312248486902199,0.000425409527198962,2.48007648194821e-05,0.00221440651914094,0.00373922997479334,0.993355751253131,1.99443997310661,0.0285123710852201,5.10648034019899,0.454013522261485,0.041457373107571,0.0430513705534423
"CESP6",2019,80,"Cesp",0.531371972293256,0,0,6,"PNB","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",257,158.080664316813,12942352442,6312119580.1,1164153155.4,957729163.94,4832719947.4,1572835061.7,379936778.43,286280.13287,7151903331.2,421725670,483981589.1,10535073274,327503000,297455067.84,0.200398484121571,0.143213780046812,0.537062050101419,-0.0781351421281565,23.2837709056323,-0.0489254987247768,0.232654743799736,0.872472143602831,0.447403139193418,0.000425409527198962,4.31350723222557e-05,0.0275888494096856,0.0448188483611132,1.26140301452162,1.14762183933456,0.0899491155581683,5.06310543639972,0.80963749692747,0.162775292322732,0.17540801748602
"HGTX3",2006,28,"Cia Hering",3.07021832830616,1,1,17,"ON","Textil","Indústria de roupas de malha","Novo Mercado","Consumo cíclico","Vestuário","Tecidos vestuário e calçados",1476,96.7511024475098,988075833.34,431827499.58,35014361.51,258452136.11,620228510.65,672011804.44,20059993.071,10649106.981,109309651.58,166247447.15,79347964.472,328479637.21,33094000,0,-0.0435330825787195,0.0533125053539584,0.85057132382579,-0.00115616803221165,20.7112700071594,-0.0503504524224991,0.121116269718437,1.93234261243743,0.889361614417004,0.0103084380608484,0.0234188874873578,0,0,1.22172837674759,0.477288318300652,0.0354369172168099,4.57214172665127,8.03845437305162,0.320322688837538,0.0770015170386953
"HGTX3",2007,32,"Cia Hering",1.45119642558512,2,1,17,"ON","Textil","Indústria de roupas de malha","Novo Mercado","Consumo cíclico","Vestuário","Tecidos vestuário e calçados",1476,113.58053334554,1342219714,432322165.03,36444721.079,338109451.36,468320417.32,719892908.86,19420417.625,303298533.11,535709909.86,162356718.98,39182023.192,1103954527,53927000,9463578.6721,0.358417713206166,0.0565393230144681,0.816161919428815,0.0712503918884285,21.0175905834065,0.00114551632418293,0.129369108633274,1.86748150468495,0.600853861553263,0.306958760528286,0.702360394845144,0.0095777857860466,0.0219151829869667,1.42330229228029,0.241332933051121,0.0271525747229488,4.73251213020812,1.50534805094561,0.0680307017066836,0.0843964803409846
